sequence,rx_monotonic_ns,receive_interval_ms,latency_ms,operator_powered,operator_enabled,operator_dragging,tracking_powered,mapper_armed,operator_j1,operator_j2,operator_j3,operator_j4,operator_j5,operator_j6,tracking_j1,tracking_j2,tracking_j3,tracking_j4,tracking_j5,tracking_j6,target_j1,target_j2,target_j3,target_j4,target_j5,target_j6
3588,22672997386142,7.563812,0.022602,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3589,22673005231972,7.845830,0.013979,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3590,22673013409999,8.178027,0.014381,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3591,22673028741691,15.331692,7.197503,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3592,22673029899675,1.157984,0.215463,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3593,22673037297523,7.397848,0.009842,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3594,22673045544450,8.246927,0.012353,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3595,22673053250952,7.706502,0.013806,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3596,22673061364889,8.113937,0.016247,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3597,22673069390368,8.025479,0.018661,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3598,22673077351201,7.960833,0.012873,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3599,22673085356959,8.005758,0.013511,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3600,22673094215229,8.858270,0.013915,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3601,22673101286204,7.070975,0.014251,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3602,22673109332415,8.046211,0.013743,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3603,22673117416996,8.084581,0.033607,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3604,22673125624100,8.207104,0.035544,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3605,22673133608168,7.984068,0.018925,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3606,22673141604359,7.996191,0.012093,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3607,22673149649650,8.045291,0.010548,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3608,22673157354927,7.705277,0.012589,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3609,22673165403801,8.048874,0.017241,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3610,22673173353723,7.949922,0.016405,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3611,22673181315404,7.961681,0.017463,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3612,22673189882756,8.567352,0.028007,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3613,22673197322727,7.439971,0.024432,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3614,22673205336678,8.013951,0.027493,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3615,22673213428190,8.091512,0.033680,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3616,22673221383420,7.955230,0.040426,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3617,22673229426896,8.043476,0.042774,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3618,22673242922293,13.495397,5.739495,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3619,22673245278166,2.355873,0.006067,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3620,22673253541684,8.263518,0.011961,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3621,22673261782174,8.240490,0.011659,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3622,22673269485406,7.703232,0.012212,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3623,22673277504617,8.019211,0.013494,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3624,22673285463669,7.959052,0.017533,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3625,22673294199575,8.735906,0.015568,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3626,22673301366318,7.166743,0.014915,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3627,22673309645620,8.279302,0.025295,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3628,22673317335658,7.690038,0.022077,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3629,22673325302668,7.967010,0.026990,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3630,22673333296391,7.993723,0.031947,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3631,22673341241684,7.945293,0.020554,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3632,22673349222215,7.980531,0.018156,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3633,22673357219085,7.996870,0.018564,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3634,22673365269725,8.050640,0.014192,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3635,22673373308439,8.038714,0.016389,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3636,22673381285362,7.976923,0.017422,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3637,22673400511141,19.225779,10.474017,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3638,22673403675295,3.164154,6.430440,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3639,22673407076141,3.400846,1.918205,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3640,22673413193710,6.117569,0.012981,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3641,22673421186368,7.992658,0.012265,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3642,22673429244661,8.058293,0.012557,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3643,22673437215347,7.970686,0.012018,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3644,22673445193711,7.978364,0.014042,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3645,22673453246659,8.052948,0.016873,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3646,22673461154555,7.907896,0.006907,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3647,22673469622375,8.467820,0.013599,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3648,22673477457414,7.835039,0.011310,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3649,22673485885405,8.427991,0.011592,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3650,22673494530056,8.644651,0.010147,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3651,22673501353909,6.823853,0.012304,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3652,22673509543906,8.189997,0.012611,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3653,22673517504324,7.960418,0.010705,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3654,22673525276320,7.771996,0.010552,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3655,22673533375287,8.098967,0.013793,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3656,22673541341062,7.965775,0.014487,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3657,22673549373359,8.032297,0.015625,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3658,22673557764013,8.390654,0.014171,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3659,22673565504461,7.740448,0.009712,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3660,22673573479695,7.975234,0.018816,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3661,22673581590329,8.110634,0.026550,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3662,22673590085560,8.495231,0.021014,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3663,22673597385199,7.299639,0.022466,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3664,22673605606517,8.221318,0.023186,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3665,22673614025393,8.418876,0.030691,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3666,22673621666281,7.640888,0.025251,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3667,22673630485040,8.818759,0.024040,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3668,22673637585798,7.100758,0.024109,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3669,22673645578837,7.993039,0.027442,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3670,22673653513127,7.934290,0.024556,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3671,22673661508393,7.995266,0.030382,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3672,22673669618113,8.109720,0.038365,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3673,22673677581037,7.962924,0.035570,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3674,22673685649297,8.068260,0.039545,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3675,22673694610604,8.961307,0.037334,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3676,22673701643615,7.033011,0.045307,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3677,22673709667642,8.024027,0.025418,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094913,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3678,22673717489811,7.822169,0.025759,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3679,22673725384419,7.894608,0.031771,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3680,22673733371304,7.986885,0.029084,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3681,22673741508382,8.137078,0.032552,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3682,22673749531872,8.023490,0.034271,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3683,22673757435097,7.903225,0.037313,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3684,22673765439184,8.004087,0.040251,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094913,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
3685,22673773426983,7.987799,0.042502,1,1,0,1,1,1.660443,0.321745,-1.652559,0.144112,-1.310668,-0.040000,0.000026,2.101491,-2.094901,0.000022,-1.574993,-0.000007,-0.230670,2.353939,-2.317604,0.378316,-1.169075,-0.447042
